1	2	2	2	2	2	2	1	2	2	2	2	1	1	2	3	2	5	4	3	1	2	2	2	3	1	2	2	2	1	2	1	2	3	4	2	2	5	1	1	1	1	1	1	1	7	1	2	2	1	2	5	2	1	1	6	1	1	6	5	2	1	1	2	1	1	1	5	1	1	1	5	1	1	1	1	1	2	1	1	20	40	40	70	1	2	2	7	6	6	5	2	5	6	6	6	3	6	5	1	1	1	3	1	3	8	4	2	6	4	4	4	331	278	-999
5	7	6	5	4	1	1	1	5	7	1	1	2	1	1	7	7	7	7	7	4	7	4	7	7	7	7	7	6	7	7	2	7	6	6	7	7	7	3	7	2	2	1	1	1	6	1	1	3	1	1	5	1	1	1	7	1	1	7	2	1	1	7	1	4	4	2	4	2	2	6	1	4	4	5	7	4	5	1	1	100	100	100	100	7	6	7	7	7	6	6	5	7	7	6	6	6	7	5	7	6	5	7	1	7	9	9	8	12	10	8	12	334	93	3
1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	5	2	2	5	1	1	3	1	1	4	4	3	3	2	1	1	1	5	3	4	3	2	5	1	1	2	2	1	2	2	7	1	1	2	1	1	7	1	1	1	5	2	1	3	1	1	2	6	1	2	5	1	5	1	1	5	6	5	2	1	2	5	6	2	5	43	92	100	93	3	3	3	7	7	7	5	3	3	7	6	6	7	6	7	7	7	6	3	1	1	9	2	2	6	9	4	7	390	151	-999
2	5	4	2	2	1	3	2	5	3	1	3	1	4	3	3	5	7	5	3	5	6	5	5	6	6	7	5	5	5	5	5	5	6	5	7	3	5	5	6	1	2	4	2	2	6	2	2	3	2	1	5	2	2	1	6	3	1	6	4	3	5	7	3	6	6	4	5	5	3	6	6	6	5	7	6	6	7	5	7	90	90	80	90	6	6	5	6	6	6	7	6	7	6	6	6	6	7	7	6	6	6	4	2	7	8	9	5	7	9	7	8	334	169	-999
5	6	7	6	6	2	2	4	6	6	2	2	2	3	3	6	7	7	6	2	2	4	2	2	4	2	3	4	5	2	2	2	4	5	3	4	5	5	2	5	2	2	1	2	2	6	3	2	2	3	4	6	1	2	2	7	5	4	7	4	1	5	7	2	2	6	4	6	2	1	4	7	7	2	2	4	6	6	6	6	7	82	82	85	2	4	4	6	7	6	5	4	5	6	6	6	6	6	6	5	4	5	8	2	5	8	7	7	12	10	5	8	305	75	1
7	6	5	5	5	3	3	5	5	5	3	5	2	6	4	6	7	5	6	7	7	7	6	7	7	7	7	7	7	7	7	6	7	7	6	6	2	7	6	7	2	2	2	4	2	4	6	4	3	2	2	6	2	1	1	6	7	2	2	2	4	2	3	1	2	2	2	2	2	6	4	4	4	2	4	6	7	3	7	2	97	90	87	94	7	7	7	7	7	7	6	6	5	7	6	6	7	6	7	7	7	4	8	1	2	8	6	2	11	4	4	12	410	52	-999
1	7	7	7	7	1	1	1	7	7	1	1	1	1	1	7	7	7	7	7	1	4	7	1	7	7	7	7	7	5	1	1	7	7	7	1	7	7	1	7	1	1	1	1	1	1	1	1	1	1	1	7	1	1	1	7	1	1	7	1	1	7	7	7	1	7	7	7	1	1	7	7	7	1	7	7	7	7	7	7	59	93	100	91	1	7	7	7	7	7	7	1	7	7	7	7	7	7	7	7	7	7	9	1	1	9	9	5	12	12	4	8	339	121	1
2	6	5	5	3	2	2	2	6	7	2	1	1	2	1	7	2	6	6	6	2	5	2	5	6	4	6	6	5	4	2	5	6	6	5	3	6	5	2	5	2	2	5	2	2	7	5	1	2	2	5	7	2	2	1	6	2	1	6	1	1	6	7	1	6	6	5	6	1	1	6	6	6	1	5	2	2	6	6	7	81	95	85	85	2	4	4	7	6	7	6	2	4	6	6	6	6	6	5	6	6	6	5	5	7	7	8	5	8	9	8	7	386	80	1
4	4	6	3	3	1	4	4	5	4	3	1	4	3	3	7	6	3	6	5	5	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	4	6	2	2	4	3	4	5	6	2	4	3	2	6	1	2	2	4	4	2	2	2	2	2	3	6	3	7	5	3	2	1	7	4	3	2	2	2	3	5	2	1	100	100	77	100	7	7	7	7	7	7	7	7	7	7	7	7	7	7	6	5	5	4	5	5	2	9	7	4	8	7	8	9	313	57	1
5	6	7	7	7	7	4	1	7	1	1	7	7	7	7	1	7	7	7	7	5	7	7	7	7	7	1	5	7	6	7	6	4	7	1	7	7	4	6	7	7	7	1	1	1	6	7	1	7	2	7	1	7	7	7	7	7	7	1	7	6	7	7	3	7	7	7	7	7	7	7	6	7	7	7	6	7	1	7	7	100	100	100	100	1	7	7	6	6	6	7	3	6	5	7	5	7	7	7	3	4	6	8	9	7	7	8	8	12	12	12	12	360	106	1
5	5	5	5	3	1	3	1	5	4	1	3	2	1	3	7	5	1	5	2	3	6	6	6	6	6	6	5	6	2	5	5	6	4	3	7	6	7	1	5	2	2	1	2	1	6	2	2	3	2	2	7	1	3	3	3	1	3	3	2	2	3	5	2	4	6	2	5	2	2	5	4	6	2	3	2	6	7	3	5	92	71	82	91	6	5	3	6	7	7	5	2	3	6	5	6	5	6	7	6	5	5	5	3	5	8	7	1	10	9	10	10	354	72	1
1	5	4	3	5	1	1	1	4	7	1	1	1	1	4	7	3	5	4	2	1	5	5	6	5	4	4	6	6	5	5	4	7	6	7	5	4	6	4	4	1	1	1	1	1	4	1	5	4	1	1	7	1	1	1	5	1	1	7	1	1	4	7	4	1	4	1	5	1	1	4	5	6	1	3	4	7	7	4	7	100	100	84	99	5	6	7	7	7	7	6	5	5	7	6	5	7	7	7	4	4	5	6	2	5	8	6	2	9	8	5	9	370	95	1
2	2	7	6	6	2	1	2	7	7	2	2	1	1	5	7	7	7	7	7	2	5	5	5	5	6	5	6	6	5	2	5	5	5	5	5	5	7	5	6	5	5	2	2	2	3	5	1	2	1	5	7	2	2	2	7	5	2	7	5	2	6	7	5	6	7	6	7	2	2	7	7	7	2	7	5	7	7	5	7	100	90	90	95	5	6	6	7	7	7	5	2	5	7	7	6	6	6	5	6	6	6	9	1	8	8	6	1	11	11	5	6	325	94	1
3	7	4	4	4	4	3	4	6	4	1	4	5	4	4	4	5	7	5	6	3	7	6	7	6	7	6	7	7	7	6	7	5	6	6	6	7	7	6	7	3	3	1	1	1	7	2	1	1	1	2	3	1	4	4	7	4	4	5	3	3	2	7	1	6	5	7	5	1	3	7	5	7	1	7	6	7	3	6	7	70	94	100	97	7	5	6	7	7	7	7	5	6	6	6	6	7	6	6	7	7	4	8	1	6	9	7	9	7	9	4	11	348	120	4
5	6	5	3	2	1	2	3	5	5	3	2	1	2	5	5	1	6	5	5	1	2	2	1	2	1	6	2	2	1	2	1	3	2	3	1	6	3	1	1	2	3	1	3	3	4	2	3	3	2	2	7	2	1	2	7	2	2	3	3	1	1	6	3	3	3	1	3	1	2	1	3	5	2	1	1	5	5	3	2	71	90	77	73	2	2	5	7	6	6	4	1	3	4	4	6	6	6	3	3	1	3	4	1	7	7	5	2	8	4	4	4	362	69	-999
1	6	5	3	5	3	2	3	5	5	3	2	1	4	3	4	2	5	6	5	2	4	4	4	5	5	5	4	5	4	5	4	5	5	5	3	6	6	4	6	1	2	3	2	2	6	1	2	3	2	1	6	2	2	2	6	2	2	6	2	1	6	6	3	5	6	4	6	2	1	6	6	6	2	5	5	6	6	6	6	50	85	90	85	5	3	4	6	6	6	6	2	4	6	6	6	5	5	5	6	6	6	6	1	6	7	7	1	9	10	6	5	350	147	1
2	4	4	2	3	2	3	4	2	4	4	2	1	3	4	5	2	5	5	5	2	5	3	4	5	4	6	5	5	4	4	5	5	6	4	4	3	5	5	2	2	2	1	6	2	2	2	3	2	2	1	6	2	2	1	6	2	1	4	2	2	5	6	4	3	5	5	5	2	2	4	5	6	2	4	5	4	4	6	6	75	80	80	78	3	4	3	5	5	5	3	2	2	5	6	6	2	5	5	6	5	5	5	6	3	9	7	2	8	9	6	9	334	130	4
4	5	3	4	4	2	3	3	5	5	3	4	5	3	3	6	4	5	6	5	3	6	5	6	6	6	7	6	6	6	6	6	6	6	5	6	4	7	6	6	3	4	5	2	3	5	4	2	2	3	2	5	2	2	2	4	4	4	3	3	2	4	5	3	4	6	4	4	4	4	5	5	6	4	6	6	6	5	4	7	100	80	65	80	6	6	6	6	6	6	6	7	6	7	6	6	6	6	6	6	6	6	6	4	2	7	6	2	8	9	8	10	335	139	4
1	5	2	3	5	1	2	1	3	5	2	1	1	1	1	6	1	5	3	1	2	2	3	3	5	1	6	3	2	2	1	1	3	3	6	1	5	7	1	1	2	1	1	2	1	6	1	2	2	1	1	7	1	1	1	3	1	2	5	5	1	6	7	3	5	7	6	7	2	1	7	6	7	2	5	6	7	7	7	7	78	93	96	98	2	2	5	7	7	7	7	4	5	7	7	7	6	5	7	7	7	7	8	8	9	8	7	5	10	11	11	8	394	65	1
1	3	2	1	1	1	7	1	2	1	1	1	1	1	1	3	1	3	5	1	1	1	7	1	4	2	3	1	4	2	1	1	4	5	4	4	3	6	2	3	1	2	1	2	2	6	1	3	2	1	1	4	1	1	1	3	1	1	4	5	1	1	6	1	2	2	1	2	1	1	1	1	1	1	2	1	6	6	2	4	5	100	91	94	2	2	2	7	7	7	4	2	4	7	7	6	6	7	7	2	3	4	2	1	1	1	3	1	6	4	4	5	354	113	-999
2	3	2	1	1	2	1	2	2	2	2	2	1	1	1	1	1	7	3	4	1	2	2	2	4	4	4	2	2	2	2	2	5	4	4	6	1	5	3	2	2	3	1	1	1	7	2	1	4	2	2	5	1	2	2	7	1	1	7	1	4	5	7	2	6	6	5	4	3	2	4	7	7	2	3	5	7	7	7	6	80	65	95	75	4	4	4	7	7	7	3	2	3	7	7	6	5	6	7	6	5	5	2	1	3	9	2	3	5	8	4	7	333	284	-999
1	3	3	3	2	1	7	2	1	3	2	1	1	2	3	3	1	2	4	4	1	2	4	5	3	1	2	1	2	3	3	2	5	2	4	5	2	5	2	1	1	1	1	2	1	5	1	1	3	1	1	7	1	1	1	7	3	1	3	2	1	3	7	1	2	7	4	5	1	1	5	6	7	1	5	2	6	7	2	7	80	100	85	90	1	1	1	7	7	7	3	1	1	7	7	6	7	6	6	4	4	6	4	1	6	7	6	2	6	9	4	7	342	114	1
2	1	2	2	2	2	2	2	1	2	2	2	2	1	1	4	1	1	1	1	2	4	2	2	2	2	2	2	4	3	2	2	3	3	2	3	3	5	2	2	1	3	1	2	1	6	2	1	3	2	1	5	1	1	1	3	2	1	1	2	2	2	6	3	4	5	1	5	3	2	4	2	6	2	3	2	5	7	4	5	92	88	93	90	2	4	4	7	7	7	7	5	3	6	6	7	4	6	6	6	6	6	3	5	6	9	3	1	6	9	6	8	380	163	-999
6	7	7	6	6	3	2	3	7	7	5	6	7	2	7	6	6	7	7	6	2	5	6	2	6	2	6	5	5	6	1	4	6	5	2	5	6	6	2	6	6	6	3	3	2	7	3	2	6	2	6	5	2	2	3	6	6	4	5	6	2	4	6	7	7	4	6	6	3	3	3	6	6	3	5	6	6	4	4	5	10	90	75	90	2	4	6	7	6	7	6	2	3	5	5	4	5	6	5	6	3	3	9	7	8	8	6	4	11	8	8	7	288	98	1
3	7	7	6	7	1	1	1	7	5	1	5	5	1	5	4	7	7	7	7	1	7	2	6	5	6	6	6	5	5	7	5	6	3	6	7	1	7	1	6	1	1	1	1	1	7	1	1	1	1	1	6	1	1	1	5	1	1	6	1	1	1	7	1	2	1	1	1	1	1	2	3	1	1	4	1	4	5	1	3	95	90	79	98	2	2	5	7	7	7	5	5	5	6	6	7	6	5	6	4	2	4	5	1	1	9	6	2	11	4	4	7	425	276	2
5	5	7	6	6	3	2	6	1	7	6	2	1	2	7	7	3	5	7	7	2	6	4	4	5	1	7	6	7	6	1	1	7	7	2	1	6	6	2	6	2	6	2	5	3	1	5	5	5	5	3	7	2	1	5	7	5	3	6	1	1	5	4	5	1	1	1	1	1	1	1	6	3	2	1	2	7	6	1	1	80	90	85	85	1	3	7	7	7	7	6	1	2	7	6	6	2	7	7	1	1	1	7	1	1	7	8	6	10	5	5	5	228	96	2
2	3	2	2	2	2	2	2	2	4	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	3	2	2	2	3	2	2	2	2	2	3	2	4	2	2	4	2	2	6	2	2	2	5	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	2	2	30	80	80	75	2	2	2	6	6	6	4	2	2	6	6	6	4	5	5	2	2	2	1	1	4	9	4	1	5	4	4	4	374	285	2
2	2	5	2	2	4	3	5	2	3	3	1	2	2	3	2	3	6	5	1	2	2	4	2	2	2	1	5	2	2	2	2	2	2	2	2	1	6	1	2	2	2	1	2	2	5	1	1	2	2	1	6	2	3	2	7	2	4	5	1	2	4	6	4	4	5	5	5	2	2	5	6	5	2	3	5	7	7	2	5	10	80	90	75	4	2	2	6	6	6	6	2	2	7	7	6	5	5	4	2	2	3	4	2	6	7	9	2	5	10	6	5	365	316	2
2	2	4	3	2	1	3	2	4	5	1	2	1	1	2	3	2	5	5	5	1	1	2	1	4	2	4	2	2	2	1	1	4	4	4	1	2	5	1	2	1	2	3	1	1	6	1	1	3	1	1	6	1	1	1	6	1	2	4	2	1	2	5	1	1	1	1	2	1	1	4	1	4	1	3	4	5	4	1	4	55	85	100	89	4	4	3	6	6	6	5	2	4	6	6	6	5	7	7	4	4	2	5	2	2	8	6	2	8	5	5	6	377	124	-999
3	5	5	4	4	3	2	4	4	6	4	3	5	3	3	5	5	7	4	4	3	5	5	3	5	4	6	5	3	5	2	4	6	5	5	4	6	6	6	5	2	4	4	2	2	6	3	2	4	2	2	6	3	2	2	7	3	2	6	5	4	4	6	7	5	5	5	6	7	5	4	5	5	3	6	5	6	5	7	5	50	95	80	85	4	4	4	6	6	6	4	3	3	5	6	4	6	6	5	4	5	5	7	4	7	7	6	5	9	9	6	8	315	95	1
1	6	4	4	6	2	2	2	4	5	2	2	2	5	4	7	5	4	6	5	2	5	2	5	5	6	6	5	5	4	5	4	6	6	5	7	1	6	5	4	2	2	1	2	1	6	1	3	2	2	1	7	3	1	1	7	1	1	2	2	5	1	1	1	1	1	1	2	1	1	4	1	1	4	1	1	1	3	1	1	100	100	100	100	5	5	6	7	7	7	5	4	4	7	7	7	6	7	6	6	4	2	6	1	5	9	6	2	9	4	4	7	409	87	2
2	4	5	5	6	1	2	2	6	5	1	1	1	1	5	6	6	5	6	4	4	5	3	1	6	1	4	5	5	6	1	4	4	6	1	2	5	5	5	5	5	2	3	2	1	6	5	1	5	2	1	7	1	2	1	7	3	5	4	4	1	2	7	4	4	5	1	6	3	3	4	1	6	3	6	2	7	7	5	7	0	51	54	85	1	1	1	6	7	6	3	3	3	6	5	4	4	3	4	4	4	5	5	5	8	5	7	6	10	9	7	5	337	157	1
5	5	5	3	3	1	2	1	4	6	1	2	1	2	3	6	2	2	6	4	5	7	7	7	7	7	7	7	7	7	7	7	7	7	5	7	1	7	7	6	5	2	1	1	1	6	6	7	2	1	2	7	1	1	5	5	1	1	6	1	5	4	5	1	5	6	5	5	1	1	7	5	7	2	5	4	4	3	7	4	100	100	100	100	7	7	7	7	7	7	6	6	5	7	7	6	3	6	5	7	7	7	8	3	6	9	6	2	10	10	6	12	383	120	2
3	6	3	2	2	3	3	3	5	5	3	2	5	3	3	5	1	5	5	4	1	5	4	5	3	3	5	5	5	4	5	3	7	6	6	5	2	6	2	3	2	2	2	5	5	3	2	5	4	4	1	6	5	2	2	5	2	5	5	1	1	2	5	3	2	1	5	5	2	1	3	2	5	1	3	2	2	5	2	1	85	85	70	85	4	5	5	6	6	6	5	3	3	7	7	5	3	6	6	4	3	6	5	4	3	3	3	1	8	6	7	8	375	140	-999
2	7	7	3	3	1	2	1	3	3	1	1	3	2	2	2	3	3	7	5	2	2	6	6	3	4	1	5	6	6	1	3	5	7	7	7	5	7	3	3	1	2	1	1	1	7	2	1	1	1	5	7	1	1	3	7	2	3	2	1	1	5	7	5	7	6	3	7	2	2	7	7	7	1	7	7	6	7	7	7	29	81	99	75	3	6	4	7	7	7	7	4	2	7	7	7	7	7	7	7	5	6	3	1	2	9	9	8	9	12	5	9	376	123	1
1	5	5	2	3	5	2	2	5	5	2	3	4	2	2	6	4	5	5	5	1	4	4	2	5	4	5	5	4	5	4	2	5	5	2	4	5	6	2	4	1	2	2	2	2	4	1	2	2	2	1	7	2	1	1	6	4	4	6	1	2	1	2	2	1	1	1	1	4	4	4	2	5	4	2	1	4	2	1	1	70	85	90	80	3	5	5	7	6	6	4	2	4	6	6	6	5	6	6	2	2	1	7	6	3	7	7	6	9	5	10	8	335	136	-999
6	1	1	1	1	1	5	1	1	1	1	5	1	1	1	7	1	5	5	4	1	1	5	1	1	1	3	1	1	5	1	1	7	2	2	1	6	5	2	1	4	1	1	7	1	1	1	1	4	1	1	7	1	1	5	4	1	1	5	1	1	5	7	1	1	6	1	6	1	1	7	1	4	1	1	5	5	7	5	7	80	70	100	90	1	1	1	5	5	7	1	4	4	7	7	7	1	5	1	7	7	1	4	2	6	7	8	7	7	9	9	4	363	244	1
6	6	7	7	6	2	5	5	5	7	7	5	2	4	6	7	6	6	6	5	5	5	2	3	7	7	7	7	7	7	7	7	7	5	2	6	7	7	4	6	6	3	1	1	4	5	3	3	3	3	5	7	1	1	5	7	3	2	7	2	1	7	3	7	7	7	6	3	5	4	6	2	6	1	1	7	4	3	3	7	0	85	51	95	5	7	6	7	7	7	7	4	6	7	7	6	6	7	7	6	7	6	9	1	2	9	9	7	10	11	5	12	347	70	1
6	6	6	5	6	1	2	3	6	6	2	2	7	5	1	6	7	5	6	6	7	7	7	7	7	7	7	7	7	7	7	6	7	7	7	7	7	7	7	6	6	5	2	1	1	6	1	1	2	1	1	6	1	1	4	5	3	1	2	1	2	5	4	1	4	5	2	1	2	2	3	6	6	1	5	5	2	6	3	1	100	75	80	100	7	7	7	7	7	7	7	5	7	7	7	7	7	6	7	7	6	7	7	2	5	9	7	6	10	9	5	12	368	97	2
3	6	5	2	5	2	1	5	6	6	3	1	7	5	6	7	4	7	6	6	3	7	7	7	7	7	7	7	7	6	7	5	7	7	7	7	5	7	7	7	1	2	1	1	1	6	1	1	2	2	1	7	3	2	1	7	5	1	2	1	2	2	4	1	3	4	2	7	4	3	7	2	3	3	4	7	4	1	2	1	100	100	100	100	7	7	5	7	7	7	6	6	7	7	7	7	7	7	7	4	4	4	4	1	1	8	7	4	9	4	4	9	405	136	2
2	6	4	5	4	5	2	3	6	5	4	2	4	3	3	6	5	6	5	6	3	5	4	2	5	5	5	2	5	5	3	2	6	2	2	3	5	3	6	5	4	2	2	5	3	2	2	6	4	4	2	6	5	2	2	1	5	4	4	5	2	2	5	3	1	2	2	2	2	4	4	2	5	3	2	2	4	3	1	2	94	89	72	97	4	6	5	6	6	5	2	4	2	4	5	5	7	7	6	2	5	4	7	3	2	7	7	5	10	8	6	8	359	93	2
1	5	4	1	2	1	1	1	3	2	1	1	3	2	1	2	3	2	5	5	4	2	3	1	3	4	5	3	1	2	4	3	4	5	4	3	5	3	1	1	1	1	1	4	2	5	2	1	3	1	1	5	1	2	4	4	3	1	3	4	1	3	5	1	3	2	4	5	4	2	3	2	7	1	3	4	4	4	1	3	100	100	100	100	2	4	5	7	7	7	4	2	3	7	7	7	5	5	4	3	2	2	3	1	5	9	3	4	7	7	5	7	371	289	-999
2	5	3	5	2	5	3	3	5	4	4	3	4	4	3	6	4	5	5	7	2	6	5	5	5	6	7	6	5	4	5	4	6	6	6	5	5	6	5	5	3	4	1	6	3	2	2	5	6	6	2	5	5	5	2	6	5	1	5	5	1	5	6	4	4	4	4	5	2	2	5	5	6	3	5	5	4	4	4	5	80	86	80	92	5	5	5	7	6	6	5	2	2	7	6	6	6	6	6	5	5	5	6	2	3	8	6	6	10	9	6	9	353	153	4
1	5	1	4	1	1	1	1	1	2	1	1	1	1	1	7	1	6	4	2	4	5	5	2	6	1	7	5	6	7	4	1	7	7	7	1	7	5	1	7	1	1	7	3	1	2	1	1	7	2	1	7	1	1	1	7	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	7	3	1	80	0	0	95	4	4	1	7	7	7	4	4	4	7	7	7	5	7	7	1	1	4	1	1	5	8	1	3	4	4	4	4	371	210	3
1	7	7	6	7	1	1	1	7	7	4	1	1	1	1	7	7	6	7	7	5	7	7	7	7	7	7	7	7	7	7	1	7	7	7	7	7	7	7	7	1	1	1	1	1	7	4	1	2	1	1	7	1	1	1	5	5	1	6	1	4	4	7	1	1	7	2	7	1	1	7	7	4	1	4	7	7	7	7	4	100	100	98	100	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	9	5	5	9	9	7	12	10	9	12	370	174	2
2	5	6	3	2	2	2	2	2	2	2	2	2	2	2	6	3	6	5	5	2	2	2	2	2	2	6	2	3	3	2	2	6	6	6	2	6	6	2	2	2	2	2	2	2	6	2	2	3	2	2	6	2	2	2	6	2	2	5	2	2	2	5	2	6	5	2	2	2	2	3	2	2	2	2	2	2	6	5	3	50	95	85	95	3	4	5	6	6	6	4	3	3	6	6	6	5	6	4	3	3	3	6	1	7	8	4	3	10	5	5	6	361	82	1
1	5	6	4	5	1	2	2	2	6	1	1	1	1	2	7	5	6	7	5	1	2	4	2	5	4	2	2	5	4	1	1	7	6	2	4	6	6	6	6	1	1	1	1	1	5	1	1	4	1	1	5	1	1	1	3	1	1	6	3	1	5	6	1	5	3	2	1	1	2	6	1	6	1	1	4	7	7	1	3	81	91	87	95	4	4	5	7	7	7	5	4	4	7	7	5	7	4	7	5	5	5	6	1	7	9	7	2	8	8	4	7	377	107	1
6	4	6	5	6	2	4	3	4	3	4	4	1	1	5	4	6	2	3	6	5	4	4	3	3	5	6	6	2	6	3	4	6	4	6	2	6	5	4	6	3	3	4	5	3	5	4	1	6	4	2	6	5	4	2	2	4	1	7	2	4	1	2	2	1	2	3	2	3	2	2	3	2	2	2	3	2	3	5	1	11	95	89	88	2	2	2	5	5	2	2	1	2	5	5	5	1	2	3	2	1	1	7	2	6	4	7	6	10	5	6	11	-999	-999	3
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	5	2	5	3	2	7	1	6	2	3	1	7	5	6	3	1	7	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	1	1	20	100	0	95	3	3	2	7	7	7	5	1	1	7	7	2	6	6	6	1	1	1	1	1	1	9	1	1	4	4	4	6	406	123	4
3	7	6	7	3	3	2	5	5	6	6	5	5	2	2	6	5	6	7	7	5	5	3	1	5	2	5	3	4	3	2	2	4	5	7	3	6	7	5	5	2	4	2	1	2	6	3	2	6	3	3	5	3	3	2	7	3	2	7	5	1	6	6	6	3	4	2	6	3	6	3	4	5	3	5	3	6	7	3	5	51	90	79	85	3	4	3	6	7	6	5	2	6	5	6	5	5	7	7	3	3	3	9	3	8	6	8	5	11	9	6	8	258	61	-999
3	5	6	5	4	2	3	3	2	6	4	1	1	5	2	7	1	5	6	5	2	2	4	1	2	2	2	2	2	2	2	2	5	6	5	5	2	5	3	2	2	2	1	3	2	6	1	2	2	2	1	7	2	1	2	7	1	1	6	3	1	2	7	4	2	4	1	5	2	4	3	5	5	2	4	2	5	6	2	2	70	80	85	80	4	5	6	7	7	7	5	4	5	7	6	6	5	6	6	4	4	4	8	2	6	8	7	1	11	5	4	5	333	115	-999
1	1	1	1	1	1	1	1	5	3	1	2	1	1	1	5	3	5	5	5	2	5	7	6	6	4	4	4	6	1	2	1	7	6	6	5	6	7	1	4	1	1	1	1	1	7	1	1	3	1	1	1	4	1	3	4	2	1	5	1	1	4	7	5	5	5	2	3	5	5	4	6	5	4	5	6	7	7	1	5	60	95	95	100	5	7	4	7	7	7	7	6	5	6	7	7	7	7	7	6	6	6	2	2	5	8	6	5	8	8	5	6	388	107	1
3	7	6	5	6	3	3	3	3	6	1	5	3	6	3	7	3	6	6	7	7	7	6	7	7	7	6	7	7	7	7	7	6	5	5	6	7	7	6	2	2	3	2	2	2	4	2	2	5	2	3	5	3	2	2	2	3	3	3	3	5	3	6	3	4	4	4	5	4	4	5	6	5	3	3	3	2	6	7	5	95	80	85	90	7	7	7	7	7	6	6	3	3	7	6	6	7	4	5	7	6	6	7	3	6	9	4	2	10	8	5	11	384	59	-999
3	5	6	5	5	2	2	2	7	6	2	2	2	1	2	7	6	3	6	7	2	5	2	1	3	2	5	1	2	3	1	1	5	5	5	3	5	6	3	2	1	3	1	2	2	5	1	1	4	2	1	4	2	1	1	4	1	1	5	5	1	5	7	3	2	2	1	5	2	2	5	6	5	2	5	5	7	6	5	6	0	90	100	90	2	3	5	6	6	6	4	3	5	6	5	6	7	5	5	4	2	2	7	1	5	6	7	3	10	9	4	6	-999	-999	1
6	7	7	6	6	1	1	2	5	7	2	1	2	3	6	7	7	7	7	2	1	7	7	7	7	7	7	7	1	7	6	6	7	7	7	7	4	7	7	7	1	1	1	1	1	7	1	1	2	2	2	7	2	1	2	7	1	1	5	1	1	1	6	1	6	2	6	2	1	1	3	2	1	1	1	7	4	4	4	2	93	91	76	95	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	6	5	4	8	6	5	8	7	3	11	7	7	11	-999	-999	2
1	4	4	3	4	2	4	2	3	6	2	2	3	2	2	7	4	5	4	6	2	6	4	6	6	5	7	6	5	5	5	4	5	6	7	6	4	7	4	5	2	1	2	1	1	7	1	1	2	1	1	3	2	1	2	6	1	1	6	2	1	2	6	3	5	5	2	5	4	2	5	4	4	1	2	2	6	6	4	6	50	80	90	85	6	7	6	7	7	7	7	7	6	5	7	6	7	7	7	7	7	6	7	2	8	7	9	3	11	9	5	10	390	70	1
2	4	4	2	4	2	1	2	5	5	1	2	5	1	3	7	2	3	4	6	2	2	2	2	4	2	2	2	2	4	2	1	2	2	2	2	5	6	4	4	2	3	2	2	2	6	2	2	1	1	2	6	1	2	2	6	2	1	5	2	2	2	4	2	1	2	2	2	2	2	4	2	3	2	4	2	5	3	5	3	5	60	0	70	2	2	2	7	7	7	2	2	2	6	6	6	6	5	6	2	2	3	3	1	2	9	2	3	8	6	4	6	389	225	3
2	5	4	2	4	2	2	3	3	6	3	3	2	4	4	5	4	4	5	4	2	7	6	7	7	7	7	6	7	6	6	4	7	7	5	5	5	7	4	6	2	2	2	2	2	6	3	2	3	2	1	5	2	2	3	2	2	3	4	4	2	3	4	2	4	2	3	2	2	1	4	3	6	3	4	3	6	5	5	4	100	90	90	100	5	5	6	7	7	7	5	4	4	7	7	6	6	6	5	5	6	5	5	1	6	7	5	1	8	8	5	8	372	56	2
2	1	4	2	2	1	1	4	2	4	4	1	1	1	1	7	4	7	7	3	1	7	4	5	7	3	7	5	3	5	7	2	7	6	6	4	7	7	1	5	4	5	7	1	1	4	4	1	5	1	7	7	1	4	4	7	4	7	5	1	1	3	4	5	6	6	1	1	1	1	5	6	5	1	7	7	5	3	1	5	1	100	100	90	4	7	1	7	7	7	7	4	4	7	7	7	7	7	6	6	5	5	4	8	9	8	9	7	7	8	12	7	315	75	-999
3	6	6	6	6	4	2	4	5	6	3	4	4	5	4	5	5	6	6	6	4	6	3	4	4	4	4	5	3	5	4	4	4	3	4	4	4	5	4	4	4	4	4	4	4	4	4	3	3	3	4	5	4	4	4	7	4	4	5	3	2	4	5	3	6	4	4	4	4	3	4	3	6	4	2	4	4	6	4	4	10	92	100	91	4	4	5	6	6	6	4	4	4	6	5	6	6	6	6	4	4	4	8	6	6	7	7	2	11	8	9	8	371	90	-999
